duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,release,song_id,title,year
285.98812,0.328,3,0.997,-11.341,1,0.936,275.749,136.32,4,0.903,TRBDMIN128F147FCBB,AR9W3X91187FB3994C,,"Chiswick, London, England",,Phil Collins,Hits,SOYHHHT12A6D4F7F97,One More Night,1985
732.39465,0.356,9,0.636,-11.252,1,0.498,722.808,119.649,5,1,TRAEJWK128F149EA60,ARXLX5L1187FB47BED,,,,Crazy Horse,Scratchy: The Reprise Recordings [Includes Liner Notes],SOYHKYI12A6D4FAEB4,Scratchy (Takes 1-3 / bonus track),0
101.85098,3.239,5,0.439,-17.073,1,0.185,92.276,116.243,3,1,TRASBQL128F92F0777,AR0LCRP1187B9B4C5A,,,,Patrick Samson,NA NA HEY HEY,SOYHLOO12A8C144EC4,Io Che Non Vivo Senza Te,0
175.22893,0,5,0.281,-1.672,0,0.305,169.378,158.018,1,0,TRAZFEX12903CDCF88,AR01IP11187B9AF5D2,28.33268,"Rockledge, Florida",-80.73486,Call To Preserve,From Isolation,SOYHMPJ12AAF3B387B,Hope For The Fallen,2008
377.75628,3.216,8,0.397,-27.905,1,0.176,342.877,66.807,3,0.609,TRBGRIM128F424E1D3,AROKPWU11F50C48F1B,,,,Dennis O'Neill,Liszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo,SOYHNSI12A8C1346E2,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,0
143.98649,0,11,0.673,-7.901,0,0.677,134.6,193.978,4,0,TRAAVRJ128F92FF90A,ARTW7I31187B9A4CA9,,,,!!!,Myth Takes,SOYHNTG12A6D4F5703,Myth Takes,2007
241.05751,4.272,7,0.788,-6.454,1,0.654,236.042,146.053,4,0,TRAIIWZ128F933E996,ARUTP601187FB388AC,,,,The Elders,Racing the Tide,SOYHQFQ12AF72A1440,Gonna Take a Miracle,0
125.41342,0,4,0,-8.005,0,0.175,120.546,180.296,4,0.888,TRACSND128F426983F,ARKQ9JM1187FB57521,,"Oakland, CA",,A.Z.,Pieces Of A Man,SOYHTLZ12A8C1399F7,Sosa (Explicit),1998
263.8624,0.148,4,0.675,-5.498,1,0.588,257.248,136.459,4,0.068,TRACTWW12903CB7550,ARWD82K1187B98CFF2,,Richmond VA,,Cracker,Clueless / Original Motion Picture Soundtrack,SOYHZWP12A58A7C176,Shake Some Action,1995
160.26077,0.427,2,0.557,-12.009,1,0.544,151.65,88.301,1,0.177,TRAUUEG128F428F323,AR9OLFX1187B9A5762,31.30757,"Kosse, TX",-96.63166,Bob Wills,For The Last Time,SOYHZYO12A8C1391D8,Yearning Just For You,0
121.02485,0.203,7,0.161,-9.652,1,0.392,112.808,148.264,1,0,TRBHRME128F42537E5,ARPBOCU11F50C4B49B,,,,Blanks77,Killer Blanks,SOYIDUQ12A8C136E86,Final Solution,0
187.97669,0,8,0.254,-3.96,1,0.348,184.546,103.995,4,0.831,TRATWTI128F933B617,ARULHJM1187B997004,,,,Word,Matumago X Press,SOYIFLO12AB01877B3,Il rosso,0
65.82812,2.723,0,0.884,-4.367,1,0.664,61.997,120.206,1,0,TRBCYNJ128F92C9707,AR3KXHI1187FB3A8BF,,,,Dora The Explorer,Dora The Explorer,SOYIGVH12A8C144B02,Fairytale Land,0
231.33995,0.258,11,0.663,-3.048,0,0.514,225.541,144.412,4,0.524,TRBHKYJ128F429A0A8,AR1VCLT1187FB4C8AC,,,,Tum Tum,Eat Or Get Ate,SOYIGVZ12A8C13C73D,Eat Or Get Ate,2007
191.29424,0,9,0.827,-4.689,1,0.626,175.543,104.208,5,0.699,TRAQRHA128F93001EB,AR9O98A1187FB39621,40.71455,NY,-74.00712,The Strokes,Room On Fire,SOYINSW12B0B80BEBD,Between Love & Hate,2003
231.67955,0.334,2,0.85,-19.583,1,0.471,220.009,83.255,5,1,TRAHGCI128F14ACB7D,ARWZE8O1187B9B8480,40.71455,"New York, NY",-74.00712,Elmer Bernstein,My Left Foot,SOYIRYT12A6D4F9B3E,Drown The Dog!,0
817.37098,0.886,10,0.659,-17.135,0,0.531,812.135,103.27,4,0.474,TRAQDCD128F935F863,ARPGT071187B9A6512,35.53849,Harlingen TX,-76.62118,Guitar Shorty,Shorty's Blues,SOYITPH12A58A7CA96,History Of Jody,0
264.01914,6.339,5,0.624,-8.414,1,0.589,250.538,146.284,4,1,TRALXEX128F425D50E,ARWENXU12454A2DE56,,,,CoCo Lee,COCO 1994-2008 Best Collection,SOYIUJK12A8AE46346,Each Time I Think Of You,0
272.71791,0.189,10,0.596,-6.779,0,0.545,268.771,111.132,4,1,TRAHLDG128F92EB4A9,ARXPPEY1187FB51DF4,,,,Michael Jackson,HIStory - PAST_ PRESENT AND FUTURE - Book I,SOYIUPV12AF72AC56B,Tabloid Junkie,1995
207.12444,0.107,7,0.481,-10.006,1,0.533,199.843,86.535,4,0.835,TRASIWA12903CFFC4D,ART5IUL1187B9B0143,,"St. Mary's, Jamaica",,Lady Saw,Showtime Juggling,SOYIWNY12AC3DF96FC,Get A Straw,0
191.99955,0.898,0,0.641,-11.516,1,0.826,189.068,183.709,4,0,TRAUJTZ12903CF7BB4,AR91C8S1187B990901,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Born In The U.S.A.,SOYIXMY12AF72A0734,Working On The Highway,1984
228.23138,0,7,0.595,-5.446,1,0.554,221.234,111.995,4,1,TRAVBMS128F423EA54,ARQDYV0119B866800F,,,,Gertrudis,Teta,SOYIZXR12A8AE4633F,Quitxalla,2003
183.53587,0.296,0,0.952,-6.601,1,0.89,175.984,174.268,4,0.021,TRAEBKD12903D00D5C,ARX9L381187B9B7265,,"Belmont, MS",,Mac McAnally,Down By The River,SOYIZYC12AB01833BF,If You Hang Around Long Enough,0
212.79302,0,8,0.549,-6.798,1,0.501,202.983,189.294,4,1,TRBDFMM128F42A63D0,ARMB95F1187B9B5B93,40.8079,"Harlem, NY",-73.9454,Cam'Ron,Killa Season,SOYJAEP12A8C141230,I.B.S. (Amended Album Version),2006
229.8771,0.351,9,0.661,-8.952,0,0.653,226.4,140.984,4,1,TRABZKU12903CBFE15,AR6C6VO1187FB4E267,35.14968,"Memphis, TN",-90.04892,Tora Tora,Before & After,SOYJBVO12AB0189DB3,Wasted Love,0
276.16608,0.287,2,0.588,-11.404,1,0.623,267.122,201.651,1,0,TRACKXA12903CB6D40,ARB06Z71187B99049A,,,,Séamus Egan,In Your Ear,SOYJCVS12AB01869B2,McDermott's / Boys of Blue Hill,0
226.32444,0.2,7,0.925,-12.42,1,0.737,219.405,89.675,4,0.548,TRAJNBE128F4255C97,ARTPGR61187B98B0F6,,,,Thriller U,Whip Me Volume 1,SOYJFCZ12A8C137848,Memories,0
201.27302,0.369,0,0.621,-11.202,1,0.641,187.35,100.332,4,0,TRALRYI128F147158D,AR8ICFK1187FB5A3A0,42.33168,"Detroit, MI",-83.04792,Rance Allen Group,Stax Profiles - Rance Allen,SOYJFWA12A58A76CC3,The Painter,2006
313.15546,0.479,11,0.533,-3.528,1,0.294,301.54,98.927,4,1,TRBBYYL128F4236EBC,AR0JPOG1187FB37383,,Japan,,Lyrics Born,Same !@#$ Different Day,SOYJHEW12A8C133A40,I Changed My Mind (DJ Spinna Remix),2005
355.34322,0,0,0.919,-9.64,0,0.884,345.205,153.968,4,0.706,TRAJATA128F4266FC5,ARUUXNF1187B98FB36,,,,Charlie Peacock,Kingdom Come,SOYJKEB12A8C138723,Night Won't Last Forever_ The (Kingdom Come Album Version),1999
311.35302,7.843,2,0.796,-28.431,0,0.674,284.392,64.634,3,0.326,TRAZOAE128F9347A40,ARJ3TAF1187FB4AAB1,37.27188,California,-119.27023,David & Steve Gordon,Peaceful Evening,SOYJKGB12AB01877C7,Evenglow,1982
205.16526,0.108,2,0.719,-3.862,1,0.865,199.918,134.009,4,0.175,TRBGMOG128F92D75BD,AROBHK51187B9AD82B,,Wales,,Funeral For A Friend,Memory And Humanity,SOYJMKO12A8C142B82,Kicking And Screaming,2008
223.81669,0.288,11,0.908,-10.38,1,0.765,207.941,140.003,4,0,TRBDUWE128EF3583EA,ARAFRFP1187FB4230B,,,,Williamson,The Trashcan Electric E.P.,SOYJMPE12A6D4F4BB6,Cool People Make Me Tired,2005
266.78812,0.206,10,0.055,-6.858,0,0.199,262.229,180.02,4,0.856,TRBGYQN128F42BAA17,ARNLW7H1187B99EC9D,,,,Trick Trick / Obie Trice,The People Vs.,SOYJNAI12A8C14150D,War,2005
267.31057,0,5,0.316,-11.947,1,0.49,258.659,128.48,1,0.452,TRBDRIN128F9308ABF,ARAMIDF1187FB3D8D4,,,,Alejandro Lerner,20 Años,SOYJNHO12AB01856DC,Todo A Pulmón,1998
216.81587,0,4,0.517,-6.352,1,0.491,213.351,196.13,4,0.454,TRAKRQK12903CB3006,ARDDTL91187B9974A7,,,,Warren Barfield,Reach,SOYJPUH12AF72AB2C8,Unleashed,2006
210.52036,0.467,1,0.554,-8.918,1,0.501,203.308,111.946,5,0.203,TRAIZHM128F427C74D,ARBKMHZ11F4C843491,,,,Dakis,Moments,SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),0
32.96608,0,2,0.242,-8.236,1,0.779,32.966,95.761,4,1,TRBFWTU128F4220AC5,ARC2BFH1187B98F3C8,40.71455,NY - New York City,-74.00712,Pete Miser,What It Be...,SOYJVCQ12A81C22C90,Credits,0
180.45342,0.59,7,0.165,-3.949,1,0.446,175.444,90.473,4,0.539,TRBCQXJ128F9341051,AR05OJD1187B9B99A6,,"Brooklyn, New York",,Ol' Dirty Bastard,Message To The Other Side (Osirus Part 1),SOYJVQR12AB01835DE,Destiny Ft: Lesk One,0
180.89751,0,9,0.011,-7.279,0,0.249,173.25,101.664,4,0,TRBEUMG128F422305C,ARSE6YI1187B9B9CD2,30.2676,Austin,-97.74298,James Hunter,The Hard Way,SOYJZTG12A81C23239,Class Act,2008
278.90893,3.831,4,0.33,-3.863,0,0.443,276.172,85.787,4,1,TRASZUN128F148B165,ARW1MUW1187FB4D5A1,,"Escatawpa, MS",,3 Doors Down,Another 700 Miles,SOYKAIZ12A6D4F97B2,Duck And Run,1999
251.66322,0,9,0.603,-4.576,1,0.644,245.557,125.987,4,0.942,TRASLVK128F935046C,AR189B91187B9B8D9C,,,,Gustavo Cerati,Ahí Vamos,SOYKHAC12AB017DE72,La Excepcion,2006
215.24853,0.258,1,0.33,-5.651,1,0.428,206.303,159.96,4,0,TRAUVLK12903CA55FD,ARD3ICK1187B9A56C9,,,,Jimmy Riley,Pleasure Island 2001,SOYKMPM12AB0188163,Amaze,0
235.65016,0.129,9,0.325,-13.277,1,0.354,229.239,111.834,4,1,TRAELUY128F93147BA,ART3O5Z1187B9AB043,32.77815,"Dallas, TX",-96.7954,Stevie Ray Vaughan And Double Trouble,Blues At Sunrise,SOYKSBN12AB017EF6B,Chitlins Con Carne,1996
274.12853,0.235,7,0.382,-14.157,1,0.57,256.546,107.412,4,0.336,TRADYKK12903D07753,AR567PN1187FB4B4F2,,,,Moss,Moss,SOYKTQM12AC468D0F9,There Alone Go I,0
195.47383,0.061,0,0.745,-7.246,1,0.667,187.588,103.776,3,1,TRAUVAQ128F92DC677,ARUAOGE1187B9B3D50,,,,Fake Problems,It's Great To Be Alive,SOYKZHI12A58A7BEE9,Tabernacle Song,2009
231.41832,0,2,0.244,-10.447,0,0.412,225.982,117.437,4,0,TRAIRGY128F4271023,ARBHPBX1187FB47102,,Minnesota,,The Steeles,For The Sake Of The Children,SOYLBTJ12A8C13EB1A,On The Road To Emmaus,0
261.85098,0.183,2,0.455,-5.617,1,0.522,251.878,121.733,1,0,TRBDAVV128F426AA56,ARDGFTD11F4C83C209,,,,Dale Russ / Finn MacGinty,North Amerikay,SOYLBYP12A8C13C62C,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,0
224.86159,0,9,0.573,-6.769,0,0.382,209.34,106.01,4,0.942,TRAIWSR128F42222BC,ARWJEOP1187B996538,,,,Soul Ballet,LAViSH,SOYLCIA12A81C2387A,da da Diamonds,2007
153.88689,0.217,7,0.849,-9.341,1,0.634,142.274,176.447,4,0,TRANOHA128F428B1CB,ARJ7SQ31187B9AF432,,"Barking, Essex, England",,Billy Bragg,Billy Bragg Vol.1,SOYLCKM12A8C1346FF,This Guitar Says Sorry,1984
384.60036,0.334,1,0.231,-18.891,0,0.406,365.209,92.331,4,0.218,TRBGBWK128F4292BDC,ARIFK6X1187B9ADA44,51.16418,Germany,10.45415,Will Ackerman,The Opening Of Doors,SOYLDNP12A8C13C135,A Movie Of A Placid Lake On A Moonless Night in September,1992
204.32934,0.183,1,0.334,-8.11,1,0.364,200.609,105.037,4,0.649,TRBFODQ128F9338635,ARCIXWX1187FB4F1DF,37.77916,California - SF,-122.42005,Scweez,"Rich Kidd Compilation Volume 3 ""Running the Game",SOYLJVH12AB0183749,Don't Stop,0
196.49261,0.433,9,0.172,-11.796,1,0.202,183.89,143.606,4,1,TRBFLSD128F42A0F4C,ARKZ68G1187B98B189,53.79449,"Leeds, England",-1.54658,Gang Of Four,Hard,SOYLJYK12A8C13D18D,A Piece Of My Heart,1983
234.73587,8.696,0,0.33,-2.019,1,0.49,228.618,137.936,4,0.333,TRAIQAH128F93402D2,ART8BW81187B9AC33F,,,,Planetakis,Out of the Club Into the Night,SOYLVTU12AB0181B08,Letters to Norway,2007
335.09832,2.101,5,0.64,-3.352,0,0.581,327.924,145.478,5,1,TRADWRR12903D130AD,ARSAWAQ1269FB35DF2,,,,Kzss & Atma,Obsidian Sunrise,SOYLZHL12AC468A32E,Obsidian Sunrise,0
257.95873,0.195,2,0.1,-10.983,1,0.508,241.47,103.77,4,0.789,TRBEDBC128F145B134,ARHG53Q1187B9ACBFC,32.67828,Georgia,-83.22295,Alias,Alias,SOYMACN12A6D4F8AC1,What To Do,0
369.24036,5.294,4,0.561,-7.803,0,0.531,344.735,78.601,5,0.452,TRAHDCA128F92E8221,ARWAPYC1187FB3FCAF,,,,S.U.P,The Holy Bible 1992-2002,SOYMCST12AB017E8AB,Insanity,0
181.36771,4.54,2,0.734,-13.691,1,0.682,175.607,166.555,4,0,TRAZUYY128F4280219,ARPTC441187FB3AEBF,,,,Fredi,20 Suosikkia / Laula kanssain,SOYMDFH12A8C13CEEF,Tule illoin,0
296.80281,3.408,7,0.651,-21.254,1,0.628,278.343,61.634,5,0.527,TRBIBSS128F14A205E,ARBH0MS1187FB36311,,,,Sir Neville Marriner,Mozart: Academy in Concert,SOYMDLM12A6D4FB10B,Two Elegiac Melodies Op. 34: 2. The Last Spring,0
195.42159,0,0,0.091,-4.449,0,0.208,191.28,200.004,4,0.639,TRAZXBG12903CC5BF2,ARE1N571187B98A47D,51.50632,London,-0.12714,Prozak,Tales From The Sick,SOYMECD12AB0186797,Its Too Late Now,0
206.75873,0.096,0,0.613,-4.907,1,0.656,193.115,141.936,4,0.634,TRAAGXN128F92DE52C,ARCFOZ71187FB43A0D,,,,The Dirty Skirts,Daddy Don't Disco,SOYMMDY12AB01825B2,Wake,0
278.04689,0.339,5,0.617,-3.676,0,0.591,271.865,84.655,3,0.982,TRAYZZB128F425B73A,AR0S7TA1187FB4D024,,,,Christina Aguilera,Christina Aguilera/Stripped,SOYMMRW12A8AE4625D,Genio Atrapado,2000
379.19302,0,2,0.573,-22.737,1,0.537,360.832,75.115,5,0.842,TRASKBC128F9305D7D,ARPZIIA1187FB4CB9F,5.87522,"Laietan, UM",-162.4365,Eldar,Virtue,SOYMPCI12A8C13FE66,Estate,0
230.63465,0.259,9,0.019,-5.953,1,0.138,218.273,135.914,4,0.394,TRACAKD128F92D5D38,ARJGIOD1187B9AE920,,,,Kelly Clarkson,My Life Would Suck Without You,SOYMPFK12A8C141D1A,My Life Would Suck Without You,2009
211.64363,0.288,4,0.591,-7.051,1,0.524,199.163,94.992,4,0.769,TRAYEWY128F92DEC29,AR2XRFQ1187FB417FE,,,,Julie Zenatti,Si Je M'En Sors,SOYMQBA12AAF3B5701,Si Je M'En Sors,2000
219.01016,0,4,0.861,-7.687,1,0.954,205.851,134.985,3,0.884,TRARGLY128F935AAD5,ARHQYFB1187FB4AECF,,,,The Cortinas,Please Don't Hit Me,SOYMQQN12A58A7D293,Radio Rape,1978
306.78159,3.1,2,0.591,-6.398,0,0.51,287.852,91.084,4,0.686,TRAICKK128F421847C,AR1DGSO1187FB59B15,,,,Eddie Turner,Rise,SOYMQXY12A6D4FC5BD,Rise,2005
267.7024,2.264,5,0.635,-9.323,1,0.557,254.27,147.782,3,0.454,TRAAAMO128F1481E7F,ARKFYS91187B98E58F,,,,Jeff And Sheri Easter,Ordinary Day,SOYMRWW12A6D4FAB14,The Moon And I (Ordinary Day Album Version),0
165.45914,2.699,1,0,-15.555,1,0,156.16,94.064,7,0.46,TRARKAN128F429AB6D,ARBJC9U1187B9A70AC,39.95227,"Philadelphia, PA",-75.16237,Kitty Kallen,Our Lady... Kitty Kallen,SOYMUKA12A8C13C923,Our Lady Of Fatima,0
201.29914,0,5,0.051,-4.428,1,0.511,192.581,160.057,4,1,TRAYAKN128F9330A65,ARLGLI61187FB4693E,,,,Ghost Machine,Ghost Machine,SOYMUVZ12AB018044B,What You Made Me (Ugli),2005
243.98322,0.374,8,0.47,-8.258,1,0.389,237,162.618,4,0.212,TRBHLEZ128F427E5AF,AR0FGL21187FB56301,,,,Ras Michael and the Sons of Negus,Lion Country,SOYMWXX12A8C139730,Ethiopian Anthem,1978
181.08036,0.415,7,0.679,-9.839,1,0.628,172.478,131.784,4,0.888,TRADTQK12903CB67C9,ARLKMZE1269FB37388,,,,Die Bandbreite,Hexenjagd,SOYMYOU12AB01883E3,Recht auf Lungenkrebs,0
230.55628,0.223,10,0.852,-4.883,1,0.576,224.386,87.992,4,0.152,TRAJSRH128F425DDC7,AR65K7A1187FB4DAA4,,,,Beyoncé,Irreemplazable,SOYNBBT12A8AE46457,Irreplaceable (Irreemplazable),2007
349.12608,0,11,0.7,-11.708,0,0.319,338.506,138.003,4,0,TRAANTD128F9323B23,ARKE8PP1187B997DD4,,,,Brixx,7 Miles,SOYNEII12AB0181DB6,7 Miles,0
225.17506,0,0,0.805,-16.05,1,0.513,219.986,165.263,4,0.535,TRACLUV128F9342D02,ARODP5P1187FB40142,,,,Eddie Cano,Eddie Cano at PJ's,SOYNESO12AB018782B,The Trolley Song (Live Album Version),0
190.32771,0.154,5,0.912,-13.374,1,0.768,183.821,86.8,4,0.85,TRAQDUR128F931B4E9,ARBEBBY1187B9B43DB,,"Gainesville, FL",,Tom Petty,Wildflowers,SOYNEVM12AB018439A,Wildflowers (Album Version),1994
162.29832,0,2,0.198,-18.745,0,0.152,162.298,172.703,4,0,TRAYTYA128F935F895,ARUNYOW1187FB43F2A,34.96578,"Wadesboro, NC",-80.07691,Blind Boy Fuller,Sweet Honey Hole,SOYNFCY12AB0182632,Big Leg Woman Gets My Pay,1991
359.52281,0,2,0.004,-13.443,1,0.235,335.441,169.797,3,0.067,TRBHSPA12903CBC3F5,AR0WAW61187B98B7D7,40.71455,"New York, NY",-74.00712,Doug MacLeod,Where I Been,SOYNIER12AB0188280,Angel In Hell,0
185.46893,4.418,0,0.181,-17.84,1,0.144,173.215,91.349,4,0.769,TRAYNJP12903CB8144,ARKON4P1187B98B291,50.3758,"Plymouth, Devon, England",-4.13689,Ron Goodwin,Music in Orbit,SOYNIGU12AB018A341,The Milky Way,0
249.86077,0,11,0.456,-4.884,0,0.519,249.861,110.576,4,1,TRAZEDS128F14836FE,AR3SPD91187B9B63E3,,,,Héroes del Silencio,Senderos De Traición - Edición Especial,SOYNMFH12A6D4F50E2,Oración (Directo),0
281.93914,0,9,0.606,-6.199,1,0.487,279.133,151.493,4,0.062,TRADJJZ128F9341B40,ARIRBO11187FB4B219,,,,Donna The Buffalo,Live From The American Ballroom,SOYNMIH12AB0181C0A,Tides Of Time,1999
148.24444,0.316,4,0.247,-13.4,1,0.669,140.655,87.644,4,0.91,TRAWJGE128F931A468,ARFONSP11F50C4D175,,,,Michael Bloomfield,If You Love These Blues_ Play'em As You Please,SOYNMUG12AB017FB36,I Am A Pilgrim,0
211.01669,0.519,0,0.774,-8.873,1,0.659,203.593,107.892,4,0,TRAHUZW128F92FB27F,AR1DC0611A348EFB30,46.49,"Sudbury, Ontario - Canada",-80.99001,Statues,Aux,SOYNSUU12AB01838B2,Urbania,0
165.74649,3.024,10,0.71,-8.701,0,0.687,155.643,93.847,4,0,TRBCBOY12903CC66C6,ARZE0AG1187FB5BF61,,"Chicago, IL",,The Five Stairsteps,Cameo Parkway 1957-1967,SOYNTSK12AB0184C2F,Danger! She's A Stranger,2005
226.66404,0,9,0.046,-8.612,1,0.118,213.769,95.243,4,0.377,TRACHHO12903CF8CCA,ARUT60Q1187B9B90E9,,,,Orquesta Broadway,Tiqui_ Tiqui,SOYNXWG12AC468F51A,La Sitiera,0
186.69669,0.432,7,0.31,-5.872,1,0.2,181.203,133.227,1,0.132,TRAMFCQ128E078CF59,ARTPY6B1187B98C720,,,,Cactus,"Cactology ""The Cactus Collection",SOYOBCG12A6701FB4E,Parchman Farm (LP Version),0
275.9571,0,6,0.44,-8.112,0,0.502,275.957,170.773,4,0.332,TRAIAMS128EF34DC1B,ARGQANQ11F50C4769E,37.87869,San Francisco Bay Area,-121.94345,Y&T,Open Fire,SOYOFSW12A6D4FA9F1,Black Tiger,1982
142.49751,0,0,0.286,-18.859,1,0.183,132.94,95.836,4,0,TRAPSUH12903CB1059,ARWBAI21187B991E2E,41.88415,UK - Northern Ireland,-87.63241,Tommy Sands,Sing Boy Sing,SOYOFWM12AB018DD7D,A Bundle Of Dreams,0
114.93832,0.374,0,0.497,-8.667,1,0.535,111.078,164.52,1,0,TRAFQQM128F92E2FD0,ARPN0NC1187B991591,33.51711,"Greenwood, MS",-90.18043,Eddie Jones,Guitar Boogie Fever,SOYOKOS12AB0181059,Perfidia,0
376.29342,0.263,9,0.963,-6.894,1,0.663,368.866,131.671,4,0.439,TRAYEKM128F92FB049,ARIRBO11187FB4B219,,,,Donna The Buffalo,Rockin' In The Weary Land,SOYOMGJ12A58A7A668,Each & Every Direction,0
177.44934,0.709,8,0.011,-14.236,0,0.361,171.636,107.55,4,0.585,TRARKDH128F4270965,ARIJ7MR1187B9B484E,,,,Peggy Zina,Trexe,SOYOOPY12A58A7C4F8,Ithaki,0
259.02975,2.85,11,0.755,-2.731,0,0.618,252.97,94.996,4,0.488,TRBHQDN128F4276D66,ARPNY981187B9ACB75,,Switzerland,,Eluveitie,Slania,SOYOQSV12CF582753D,Primordial Breath,2008
220.3424,6.467,10,0.302,-4.994,1,0.343,205.055,153.97,4,0.272,TRAXQZC128F425D5DC,ARW70HR1187B9A358C,,"Merida, Mexico",,Aleks Syntek,Lección De Vuelo_  Versión 3,SOYORMO12A8C135428,Doesn't Matter Where You Are (Intocable),0
1141.08036,0.242,2,0.832,-18.626,1,0.772,1133.093,70.163,5,0.508,TRAGLST128F92D93E1,AROCBZZ11E2835D652,,,,Small Facers,The Very Best Of CD2,SOYORWN12A8C144436,Happiness Stan - Original,0
188.21179,0,7,1,-5.008,1,0.821,188.212,178.142,4,0,TRBFVEP128F42621E3,ARN2ZKL1187FB3972B,37.16793,"L.A 	California, Estados Unidos ",-95.84502,The Distillers,The Distillers,SOYOTEG12A8C1388DB,World Comes Tumblin' Down,2000
345.75628,2.096,5,0.183,-7.743,0,0.25,326.531,100.032,4,0.996,TRABUJF128F933ABF7,ARIW1BH1187FB4C94A,-37.81753,Melbourne,144.96715,Architecture In Helsinki,Heart It Races Remixes,SOYOZCL12AB0189C16,Heart it Races (Frank Tetaz Remix),0
289.07057,0,7,0.453,-12.958,1,0.661,267.587,100.771,4,0.309,TRASGLA128F147F4F6,AR1S5O61187B9898AC,37.27188,California,-119.27023,Chris Eaton,Wonderful World,SOYOZZK12A6D4F8CF9,All Or Nothing,1995
220.89098,0,9,0.606,-6.302,1,0.475,213.107,119.691,4,0.491,TRAAIAX128F930531B,ARYWCFZ11E2835CFDD,,,,Nazz,13th And Pine,SOYPBCY12AB0181EF3,How Can You Call That Beautiful (Stewkey Vocal),0
389.25016,0.2,11,0.712,-2.991,1,0.463,383.089,85.322,1,0.169,TRARZKD128F425D64D,ARXOTQH1187FB57084,,"Fairfax, California",,Chris Brown,Forever,SOYPBEP12A8AE4853A,Forever,0
368.22159,0,5,0.18,-5.035,0,0.426,368.222,146.01,4,0.658,TRBHHZF12903CBE8ED,ARNLHY61187FB3A0C0,,United States,,Organ Donors,MASIF HARD DANCE ICONS 003: LISA LASHES,SOYPBQN12AB018BE82,Tranceplant,0
200.17587,0.479,1,0.381,-17.839,1,0.398,192.853,90.942,1,0,TRAZYHO128F42A0478,ARJSGPI1241B9C8855,,,,Birmingham Jubilee Singers,Birmingham Jubilee Singers Vol. 2 (1927-1930),SOYPEPK12A8C141727,Rollin' Down To Jordan,0
145.50159,1.036,8,0.685,-12.919,1,0.677,145.502,149.978,4,0.584,TRAYJLA128F4267A6A,AROJAG11187B9B71A3,51.50632,London,-0.12714,The Chap,Mega Breakfast,SOYPFVA12A8C139A7A,They Have a Name,2008
396.32934,0,7,0.341,-19.697,0,0.376,378.009,100.89,4,0.535,TRAYICL128F1460287,AR553M51187B98BCE7,50.44801,"Regina, Saskatchewan, Canada",-104.59518,Renee Rosnes,With A Little Help From My Friends,SOYPMAY12A6D4F84A5,So In Love,0
278.12526,0,1,0.633,-7.352,1,0.634,275.615,119.423,4,1,TRBGBGO128F4264203,ARMH10M1187FB4184F,,Wisconsin,,Firehouse,Hold Your Fire,SOYPMHZ12AF72A31BD,Talk Of The Town,1992
264.6722,0.166,10,0.032,-7.611,1,0.38,259.82,147.128,4,0.631,TRAJYKE128F92E25D7,ARJ9DSA1187B990E00,,,,John Mayall,IN THE PALACE OF THE KING,SOYPQHV12A67ADF698,Now I Got A Woman,2007
130.61179,0.206,0,0.863,-14.669,1,0.899,120.198,101.166,4,0,TRADUXF128F1498A0A,AR4M1KM1187B9AC7E2,,"New York, NY [The Bronx]",,Phil Spector,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,SOYPREH12A6D4F6EF4,Spanish Harlem,0
321.48853,0,2,0.593,-4.146,1,0.319,303.659,156.261,4,0.435,TRAQEUQ128F425282E,AR1OBRC1187FB59AD4,,POLAND,,Behemoth,Satanica,SOYPZAE12A81C1FDC3,Chant For Eschaton 2000,1999
348.89098,0,0,0.646,-7.349,1,0.577,344.712,97.672,4,0.363,TRAIMFD128F92ED3CD,ARUKN9H1187B9B71C8,,"Atlanta, GA",,The Black Crowes,The Southern Harmony And Musical Companion,SOYPZQB12A58A776C1,Sting Me,1992
210.18077,0.287,9,0.929,-10.893,0,0.849,194.56,189.859,4,1,TRBEAZN128F14858B3,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,Menteur / L'Amour Parfait,SOYQDEB12A6D4F8FB4,C'est Toujours Le Matin,2003
197.98159,2.717,4,0.557,-5.727,0,0.594,181.975,115.861,4,1,TRATVRH12903C9EE09,ARU4JBP1187B99263F,,,,Liquid Gang,Sunshine,SOYQDMK12A58A799E3,I Applaud You  (LP Version),0
116.1922,0,4,0.712,-14.616,1,0.582,106.707,103.971,1,0.363,TRBAAXL12903CE78EE,ARDK6QW1187B9B8D85,53.93063,UK - England - Yorkshire,-1.20788,U.K. Subs,Normal Service Resumed,SOYQDSU12AC4685BE6,Fear of Girls (Live in Croatia_ 1993),1993
